LEG_ID,DEPARTURE_AIRPORT,ARRIVAL_AIRPORT,SCHEDULED_DEPARTURE_TIME,SCHEDULED_ARRIVAL_TIME,AIRCRAFT_TYPE
3505311042,SPU,HAM,2025-05-03 20:40:00,2025-05-03 22:40:00,319
3505311043,BER,STR,2025-05-03 06:40:00,2025-05-03 07:50:00,320
3505311044,STR,BER,2025-05-03 08:25:00,2025-05-03 09:35:00,320
3505311045,BER,CGN,2025-05-03 06:40:00,2025-05-03 07:45:00,320
3505311046,CGN,BER,2025-05-03 08:20:00,2025-05-03 09:30:00,320
3505311047,BER,NCE,2025-05-03 06:45:00,2025-05-03 09:00:00,320
3505311048,NCE,BER,2025-05-03 09:50:00,2025-05-03 12:00:00,320
3505311049,BER,BIA,2025-05-03 09:00:00,2025-05-03 11:00:00,320
3505311050,BIA,BER,2025-05-03 11:45:00,2025-05-03 13:40:00,320
3505311051,BER,AGP,2025-05-03 14:05:00,2025-05-03 17:40:00,321
3505311052,AGP,BER,2025-05-03 18:30:00,2025-05-03 21:45:00,321
3505311053,BER,XRY,2025-05-03 15:10:00,2025-05-03 18:50:00,320
3505311054,XRY,BER,2025-05-03 19:35:00,2025-05-03 22:55:00,320
3505311055,BER,PMI,2025-05-03 11:30:00,2025-05-03 14:10:00,320
3505311056,PMI,BER,2025-05-03 07:45:00,2025-05-03 10:25:00,320
3505311057,BER,PMI,2025-05-03 15:30:00,2025-05-03 18:10:00,320
3505311058,PMI,BER,2025-05-03 18:55:00,2025-05-03 21:35:00,320
3505311059,BER,PMI,2025-05-03 16:45:00,2025-05-03 19:25:00,321
3505311060,PMI,BER,2025-05-03 20:15:00,2025-05-03 22:55:00,321
3505311061,BER,OPO,2025-05-03 05:20:00,2025-05-03 08:35:00,321
3505311062,OPO,BER,2025-05-03 09:20:00,2025-05-03 12:50:00,321
3505311063,BER,RHO,2025-05-03 12:55:00,2025-05-03 16:00:00,320
3505311064,RHO,BER,2025-05-03 16:45:00,2025-05-03 20:00:00,320
3505311065,BER,HER,2025-05-03 14:45:00,2025-05-03 17:45:00,320
3505311066,HER,BER,2025-05-03 18:30:00,2025-05-03 21:35:00,320
3505311070,CFU,BER,2025-05-03 11:30:00,2025-05-03 14:00:00,320
3505311067,BER,ZTH,2025-05-03 10:10:00,2025-05-03 12:55:00,320
3505311068,ZTH,BER,2025-05-03 13:35:00,2025-05-03 16:25:00,320
3505311069,BER,CFU,2025-05-03 08:15:00,2025-05-03 10:45:00,320
3505311071,BER,SPU,2025-05-03 10:15:00,2025-05-03 12:00:00,320
3505311072,SPU,BER,2025-05-03 12:35:00,2025-05-03 14:20:00,320
3505311073,BER,EVN,2025-05-03 22:40:00,2025-05-04 02:35:00,320
3505311074,DUS,TBS,2025-05-03 12:25:00,2025-05-03 16:45:00,320
3505311075,TBS,DUS,2025-05-03 17:40:00,2025-05-03 22:25:00,320
3505311076,DUS,MAN,2025-05-03 06:55:00,2025-05-03 08:30:00,320
3505311077,MAN,DUS,2025-05-03 09:15:00,2025-05-03 10:45:00,320
3505311078,DUS,NQY,2025-05-03 11:20:00,2025-05-03 12:55:00,319
3505311079,NQY,DUS,2025-05-03 13:35:00,2025-05-03 15:10:00,319
3505311080,DUS,EDI,2025-05-03 17:35:00,2025-05-03 19:20:00,320
3505311081,EDI,DUS,2025-05-03 20:00:00,2025-05-03 21:35:00,320
3505311082,DUS,DUB,2025-05-03 08:00:00,2025-05-03 09:50:00,320
3505311083,DUB,DUS,2025-05-03 10:35:00,2025-05-03 12:15:00,320
3505311084,DUS,NCE,2025-05-03 17:55:00,2025-05-03 19:45:00,320
3505311085,NCE,DUS,2025-05-03 20:25:00,2025-05-03 22:10:00,320
3505311086,DUS,BCN,2025-05-03 06:20:00,2025-05-03 08:30:00,320
3505311087,BCN,DUS,2025-05-03 09:20:00,2025-05-03 11:35:00,320
3505311088,DUS,BCN,2025-05-03 11:25:00,2025-05-03 13:35:00,319
3505311089,BCN,DUS,2025-05-03 14:15:00,2025-05-03 16:30:00,319
3505311090,DUS,LHR,2025-05-03 07:00:00,2025-05-03 08:25:00,320
3505311091,LHR,DUS,2025-05-03 09:05:00,2025-05-03 10:25:00,320
3505311092,DUS,LHR,2025-05-03 11:05:00,2025-05-03 12:30:00,319
3505311093,LHR,DUS,2025-05-03 13:10:00,2025-05-03 14:30:00,319
3505311094,DUS,LHR,2025-05-03 16:00:00,2025-05-03 17:25:00,319
3505311095,LHR,DUS,2025-05-03 18:35:00,2025-05-03 19:55:00,319
3505311096,DUS,IBZ,2025-05-03 13:20:00,2025-05-03 15:55:00,319
3505311097,IBZ,DUS,2025-05-03 16:40:00,2025-05-03 19:05:00,319
3505311098,DUS,IBZ,2025-05-03 06:45:00,2025-05-03 09:20:00,320
3505311099,IBZ,DUS,2025-05-03 10:05:00,2025-05-03 12:30:00,320
3505311100,DUS,AGP,2025-05-03 12:00:00,2025-05-03 15:05:00,319
3505311101,AGP,DUS,2025-05-03 15:55:00,2025-05-03 18:45:00,319
3505311102,DUS,ALC,2025-05-03 06:20:00,2025-05-03 09:00:00,320
3505311103,ALC,DUS,2025-05-03 09:50:00,2025-05-03 12:30:00,320
3505311104,DUS,ALC,2025-05-03 16:10:00,2025-05-03 18:50:00,319
3505311105,ALC,DUS,2025-05-03 19:40:00,2025-05-03 22:20:00,319
3505311106,DUS,AGP,2025-05-03 06:10:00,2025-05-03 09:15:00,321
3505311107,AGP,DUS,2025-05-03 10:05:00,2025-05-03 12:55:00,321
3505311108,DUS,AGP,2025-05-03 15:20:00,2025-05-03 18:25:00,321
3505311109,AGP,DUS,2025-05-03 19:15:00,2025-05-03 22:05:00,321
3505311110,DUS,VLC,2025-05-03 07:20:00,2025-05-03 09:45:00,321
3505311111,VLC,DUS,2025-05-03 10:35:00,2025-05-03 13:00:00,321
3505311113,LPA,DUS,2025-05-03 12:20:00,2025-05-03 16:40:00,320
3505311114,DUS,SPC,2025-05-03 11:45:00,2025-05-03 16:30:00,320
3505311115,SPC,DUS,2025-05-03 17:20:00,2025-05-03 22:00:00,320
3505311116,DUS,FUE,2025-05-03 06:10:00,2025-05-03 10:45:00,320
3505311117,FUE,DUS,2025-05-03 11:30:00,2025-05-03 15:40:00,320
3505311118,DUS,ACE,2025-05-03 10:50:00,2025-05-03 15:20:00,320
3505311121,TFS,DUS,2025-05-03 17:45:00,2025-05-03 22:15:00,320
3505311112,DUS,LPA,2025-05-03 06:45:00,2025-05-03 11:30:00,320
3505311119,ACE,DUS,2025-05-03 16:15:00,2025-05-03 20:40:00,320
3505311120,DUS,TFS,2025-05-03 12:10:00,2025-05-03 16:55:00,320
3505311122,DUS,PMI,2025-05-03 06:25:00,2025-05-03 08:45:00,321
3505311123,PMI,DUS,2025-05-03 09:35:00,2025-05-03 11:55:00,321
3505311124,DUS,PMI,2025-05-03 08:05:00,2025-05-03 10:25:00,319
3505311125,PMI,DUS,2025-05-03 18:25:00,2025-05-03 20:45:00,319
3505311126,DUS,PMI,2025-05-03 11:30:00,2025-05-03 13:50:00,320
3505311127,PMI,DUS,2025-05-03 14:35:00,2025-05-03 16:55:00,320
3505311128,DUS,PMI,2025-05-03 13:10:00,2025-05-03 15:30:00,320
3505311129,PMI,DUS,2025-05-03 16:15:00,2025-05-03 18:35:00,320
3505311130,DUS,PMI,2025-05-03 14:20:00,2025-05-03 16:40:00,321
3505311131,PMI,DUS,2025-05-03 17:30:00,2025-05-03 19:50:00,321
3505311132,DUS,PMI,2025-05-03 15:25:00,2025-05-03 17:45:00,319
3505311133,PMI,DUS,2025-05-03 18:35:00,2025-05-03 20:55:00,319
3505311134,DUS,PMI,2025-05-03 15:50:00,2025-05-03 18:10:00,319
3505311135,PMI,DUS,2025-05-03 18:55:00,2025-05-03 21:15:00,319
3505311136,DUS,PMI,2025-05-03 16:45:00,2025-05-03 19:05:00,321
3505311137,PMI,DUS,2025-05-03 20:05:00,2025-05-03 22:25:00,321
3505311139,DUS,PMI,2025-05-03 17:10:00,2025-05-03 19:30:00,320
3505311138,PMI,DUS,2025-05-03 20:15:00,2025-05-03 22:35:00,320
3505311140,DUS,FNC,2025-05-03 12:55:00,2025-05-03 17:10:00,321
3505311141,FNC,DUS,2025-05-03 18:05:00,2025-05-03 22:00:00,321
3505311142,DUS,LIS,2025-05-03 15:05:00,2025-05-03 18:10:00,320
3505311143,LIS,DUS,2025-05-03 19:00:00,2025-05-03 21:50:00,320
3505311144,DUS,CFU,2025-05-03 08:05:00,2025-05-03 10:35:00,320
3505311145,CFU,DUS,2025-05-03 11:20:00,2025-05-03 14:00:00,320
3505311147,DUS,RHO,2025-05-03 14:15:00,2025-05-03 17:40:00,321
3505311146,RHO,DUS,2025-05-03 18:30:00,2025-05-03 22:05:00,321
3505311148,DUS,KGS,2025-05-03 08:15:00,2025-05-03 11:30:00,321
3505311149,KGS,DUS,2025-05-03 12:20:00,2025-05-03 15:45:00,321
3505311150,DUS,SMI,2025-05-03 06:40:00,2025-05-03 09:50:00,319
3505311154,DUS,FAO,2025-05-03 06:00:00,2025-05-03 09:10:00,321
3505311151,SMI,DUS,2025-05-03 10:35:00,2025-05-03 13:50:00,319
3505311152,DUS,OPO,2025-05-03 16:25:00,2025-05-03 19:05:00,320
3505311153,OPO,DUS,2025-05-03 19:50:00,2025-05-03 22:25:00,320
3505311155,FAO,DUS,2025-05-03 10:00:00,2025-05-03 12:55:00,321
3505311156,DUS,FAO,2025-05-03 13:45:00,2025-05-03 16:55:00,320
3505311157,FAO,DUS,2025-05-03 17:40:00,2025-05-03 20:35:00,320
3505311158,DUS,SKG,2025-05-03 06:50:00,2025-05-03 09:30:00,321
3505311159,SKG,DUS,2025-05-03 10:20:00,2025-05-03 13:05:00,321
3505311160,DUS,PVK,2025-05-03 14:35:00,2025-05-03 17:15:00,320
3505311161,PVK,DUS,2025-05-03 18:05:00,2025-05-03 21:00:00,320
3505311162,DUS,KLX,2025-05-03 13:55:00,2025-05-03 16:55:00,320
3505311163,KLX,DUS,2025-05-03 17:50:00,2025-05-03 21:00:00,320
3505311164,DUS,HER,2025-05-03 14:45:00,2025-05-03 18:00:00,321
3505311165,HER,DUS,2025-05-03 18:50:00,2025-05-03 22:15:00,321
3505311166,DUS,ATH,2025-05-03 07:05:00,2025-05-03 10:10:00,319
3505311167,ATH,DUS,2025-05-03 10:55:00,2025-05-03 14:10:00,319
3505311168,DUS,GDN,2025-05-03 06:30:00,2025-05-03 08:05:00,319
3505311169,GDN,DUS,2025-05-03 08:45:00,2025-05-03 10:25:00,319
3505311170,DUS,VIE,2025-05-03 07:00:00,2025-05-03 08:35:00,320
3505311171,VIE,DUS,2025-05-03 09:15:00,2025-05-03 10:50:00,320
3505311172,DUS,ZRH,2025-05-03 07:45:00,2025-05-03 08:55:00,319
3505311173,ZRH,DUS,2025-05-03 09:35:00,2025-05-03 10:50:00,319
3505311174,DUS,PRG,2025-05-03 07:15:00,2025-05-03 08:30:00,320
3505311175,PRG,DUS,2025-05-03 09:10:00,2025-05-03 10:25:00,320
3505311176,DUS,VCE,2025-05-03 07:10:00,2025-05-03 08:45:00,320
3505311177,VCE,DUS,2025-05-03 09:25:00,2025-05-03 11:00:00,320
3505311178,DUS,CTA,2025-05-03 14:05:00,2025-05-03 16:45:00,320
3505311179,CTA,DUS,2025-05-03 17:30:00,2025-05-03 20:15:00,320
3505311183,FLR,DUS,2025-05-03 09:30:00,2025-05-03 11:20:00,319
3505311180,DUS,MXP,2025-05-03 06:50:00,2025-05-03 08:20:00,319
3505311181,MXP,DUS,2025-05-03 09:05:00,2025-05-03 10:40:00,319
3505311182,DUS,FLR,2025-05-03 07:05:00,2025-05-03 08:50:00,319
3505311184,DUS,OLB,2025-05-03 09:50:00,2025-05-03 11:55:00,319
3505311185,OLB,DUS,2025-05-03 12:35:00,2025-05-03 14:40:00,319
3505311186,DUS,SUF,2025-05-03 07:00:00,2025-05-03 09:30:00,320
3505311187,SUF,DUS,2025-05-03 10:10:00,2025-05-03 12:40:00,320
3505311188,DUS,BDS,2025-05-03 08:25:00,2025-05-03 10:40:00,319
3505311189,BDS,DUS,2025-05-03 11:20:00,2025-05-03 13:40:00,319
3505311190,DUS,NAP,2025-05-03 07:05:00,2025-05-03 09:15:00,320
3505311191,NAP,DUS,2025-05-03 10:00:00,2025-05-03 12:15:00,320
3505311192,DUS,CAG,2025-05-03 17:20:00,2025-05-03 19:40:00,319
3505311193,CAG,DUS,2025-05-03 20:20:00,2025-05-03 22:35:00,319
3505311194,DUS,BRI,2025-05-03 16:50:00,2025-05-03 19:00:00,319
3505311195,BRI,DUS,2025-05-03 19:40:00,2025-05-03 21:55:00,319
3505311196,DUS,FCO,2025-05-03 07:20:00,2025-05-03 09:25:00,320
3505311197,FCO,DUS,2025-05-03 10:10:00,2025-05-03 12:20:00,320
3505311198,DUS,RAK,2025-05-03 21:30:00,2025-05-04 01:20:00,320
3505311199,TUN,DUS,2025-05-03 03:20:00,2025-05-03 06:05:00,320
3505311200,DUS,LCA,2025-05-03 13:05:00,2025-05-03 17:05:00,320
3505311201,LCA,DUS,2025-05-03 17:55:00,2025-05-03 22:15:00,320
3505311202,DUS,OMO,2025-05-03 06:40:00,2025-05-03 08:45:00,319
3505311203,OMO,DUS,2025-05-03 09:25:00,2025-05-03 11:40:00,319
3505311204,DUS,LJU,2025-05-03 06:05:00,2025-05-03 07:40:00,320
3505311205,LJU,DUS,2025-05-03 08:20:00,2025-05-03 10:00:00,320
3505311206,DUS,SPU,2025-05-03 11:30:00,2025-05-03 13:25:00,319
3505311207,SPU,DUS,2025-05-03 14:05:00,2025-05-03 16:00:00,319
3505311208,DUS,SPU,2025-05-03 15:45:00,2025-05-03 17:40:00,319
3505311209,SPU,DUS,2025-05-03 18:20:00,2025-05-03 20:15:00,319
3505311210,DUS,TLV,2025-05-03 11:50:00,2025-05-03 16:10:00,320
3505311211,TLV,DUS,2025-05-03 17:10:00,2025-05-03 22:00:00,320
3505311212,DUS,HRG,2025-05-03 11:40:00,2025-05-03 16:20:00,320
3505311213,HRG,DUS,2025-05-03 17:15:00,2025-05-03 22:25:00,320
3505311214,DUS,CAI,2025-05-03 12:30:00,2025-05-03 17:15:00,320
3505311216,CAI,DUS,2025-05-03 18:05:00,2025-05-03 22:30:00,320
3505311215,DUS,RMF,2025-05-03 10:45:00,2025-05-03 15:45:00,320
3505311217,RMF,DUS,2025-05-03 16:35:00,2025-05-03 22:05:00,320
3505311439,BER,CGN,2025-05-04 19:50:00,2025-05-04 20:55:00,737
3505311436,CGN,BER,2025-05-04 15:55:00,2025-05-04 17:05:00,737
3505311437,BER,CGN,2025-05-04 17:40:00,2025-05-04 18:45:00,737
3505311438,CGN,BER,2025-05-04 17:55:00,2025-05-04 19:05:00,737
3505311440,CGN,LPA,2025-05-04 06:00:00,2025-05-04 10:45:00,737
3505311441,LPA,CGN,2025-05-04 11:35:00,2025-05-04 15:55:00,737
3505311442,CGN,EDI,2025-05-04 19:25:00,2025-05-04 21:10:00,737
3505311443,EDI,CGN,2025-05-04 21:55:00,2025-05-04 23:45:00,737
3505311444,CGN,ARN,2025-05-04 18:05:00,2025-05-04 20:05:00,737
3505311445,ARN,CGN,2025-05-04 20:45:00,2025-05-04 22:45:00,737
3505311449,NCE,CGN,2025-05-04 16:25:00,2025-05-04 18:05:00,320
3505311446,TUN,CGN,2025-05-04 02:10:00,2025-05-04 04:40:00,737
3505311447,CGN,NDR,2025-05-04 22:10:00,2025-05-05 01:10:00,737
3505311448,CGN,NCE,2025-05-04 14:00:00,2025-05-04 15:45:00,320
3505311450,CGN,LHR,2025-05-04 13:35:00,2025-05-04 15:05:00,319
3505311451,LHR,CGN,2025-05-04 15:45:00,2025-05-04 17:05:00,319
3505311452,CGN,LHR,2025-05-04 18:35:00,2025-05-04 20:05:00,319
3505311453,LHR,CGN,2025-05-04 21:00:00,2025-05-04 22:20:00,319
3505311454,CGN,SJJ,2025-05-04 06:00:00,2025-05-04 07:50:00,737
3505311455,SJJ,CGN,2025-05-04 08:40:00,2025-05-04 10:40:00,737
3505311456,CGN,BCN,2025-05-04 07:15:00,2025-05-04 09:25:00,319
3505311457,BCN,CGN,2025-05-04 10:05:00,2025-05-04 12:25:00,319
3505311458,CGN,BCN,2025-05-04 18:00:00,2025-05-04 20:10:00,320
3505311459,BCN,CGN,2025-05-04 20:55:00,2025-05-04 23:15:00,320
3505311460,CGN,AGP,2025-05-04 11:55:00,2025-05-04 15:00:00,737
3505311461,AGP,CGN,2025-05-04 15:45:00,2025-05-04 18:40:00,737
3505311462,CGN,VLC,2025-05-04 11:45:00,2025-05-04 14:10:00,320
3505311466,CGN,PMI,2025-05-04 04:15:00,2025-05-04 06:35:00,737
3505311463,VLC,CGN,2025-05-04 14:55:00,2025-05-04 17:30:00,320
3505311464,CGN,IBZ,2025-05-04 19:35:00,2025-05-04 22:05:00,737
3505311465,IBZ,CGN,2025-05-04 22:55:00,2025-05-05 01:20:00,737
3505311467,PMI,CGN,2025-05-04 07:30:00,2025-05-04 09:50:00,737
3505311468,CGN,PMI,2025-05-04 05:05:00,2025-05-04 07:25:00,320
3505311469,PMI,CGN,2025-05-04 08:55:00,2025-05-04 11:15:00,320
3505311470,CGN,PMI,2025-05-04 05:10:00,2025-05-04 07:30:00,320
3505311471,PMI,CGN,2025-05-04 14:50:00,2025-05-04 17:10:00,737
3505311472,CGN,PMI,2025-05-04 13:00:00,2025-05-04 15:20:00,737
3505311473,PMI,CGN,2025-05-04 14:55:00,2025-05-04 17:15:00,320
3505311474,CGN,PMI,2025-05-04 11:55:00,2025-05-04 14:15:00,320
3505311475,PMI,CGN,2025-05-04 16:15:00,2025-05-04 18:35:00,737
3505311476,CGN,PMI,2025-05-04 11:30:00,2025-05-04 13:50:00,737
3505311477,PMI,CGN,2025-05-04 21:00:00,2025-05-04 23:20:00,320
3505311478,CGN,PMI,2025-05-04 19:00:00,2025-05-04 21:20:00,737
3505311480,PMI,CGN,2025-05-04 22:10:00,2025-05-05 00:30:00,737
3505311479,CGN,LIS,2025-05-04 10:25:00,2025-05-04 13:30:00,737
3505311481,LIS,CGN,2025-05-04 14:15:00,2025-05-04 17:05:00,737
3505311482,CGN,FNC,2025-05-04 06:30:00,2025-05-04 10:50:00,320
3505311483,FNC,CGN,2025-05-04 11:50:00,2025-05-04 15:40:00,320
3505311484,CGN,CFU,2025-05-04 05:05:00,2025-05-04 07:30:00,320
3505311485,CFU,CGN,2025-05-04 08:15:00,2025-05-04 10:50:00,320
3505311486,CGN,RHO,2025-05-04 05:00:00,2025-05-04 08:25:00,737
3505311487,RHO,CGN,2025-05-04 09:10:00,2025-05-04 12:45:00,737
3505311488,CGN,FAO,2025-05-04 16:45:00,2025-05-04 19:50:00,320
3505311489,FAO,CGN,2025-05-04 20:40:00,2025-05-04 23:45:00,320
3505311490,CGN,SKG,2025-05-04 06:30:00,2025-05-04 09:00:00,320
3505311491,SKG,CGN,2025-05-04 09:45:00,2025-05-04 12:30:00,320
3505311492,CGN,KGS,2025-05-04 10:40:00,2025-05-04 13:55:00,737
3505311493,KGS,CGN,2025-05-04 14:45:00,2025-05-04 18:10:00,737
3505311494,CGN,HER,2025-05-04 05:45:00,2025-05-04 09:00:00,320
3505311495,HER,CGN,2025-05-04 09:45:00,2025-05-04 13:10:00,320
3505311496,HER,CGN,2025-05-04 04:15:00,2025-05-04 07:40:00,737
3505311497,CGN,ATH,2025-05-04 06:10:00,2025-05-04 09:05:00,320
3505311498,ATH,CGN,2025-05-04 09:45:00,2025-05-04 12:50:00,320
3505311499,CGN,KVA,2025-05-04 17:55:00,2025-05-04 20:35:00,737
3505311500,KVA,CGN,2025-05-04 21:25:00,2025-05-05 00:10:00,737
3505311501,CGN,RMO,2025-05-04 06:10:00,2025-05-04 08:40:00,319
3505311502,RMO,CGN,2025-05-04 09:25:00,2025-05-04 12:10:00,319
3505311503,CGN,VIE,2025-05-04 13:35:00,2025-05-04 15:05:00,737
3505311504,VIE,CGN,2025-05-04 15:50:00,2025-05-04 17:25:00,737
3505311505,CGN,VIE,2025-05-04 18:30:00,2025-05-04 20:00:00,320
3505311506,VIE,CGN,2025-05-04 20:40:00,2025-05-04 22:15:00,320
3505311507,CGN,ZRH,2025-05-04 16:30:00,2025-05-04 17:35:00,320
3505311508,ZRH,CGN,2025-05-04 18:20:00,2025-05-04 19:25:00,320
3505311509,CGN,ZRH,2025-05-04 18:40:00,2025-05-04 19:45:00,320
3505311510,ZRH,CGN,2025-05-04 20:30:00,2025-05-04 21:35:00,320
3505311512,CGN,PRG,2025-05-04 15:00:00,2025-05-04 16:10:00,320
3505311511,PRG,CGN,2025-05-04 13:05:00,2025-05-04 14:20:00,320
3505311514,CGN,BUD,2025-05-04 18:10:00,2025-05-04 19:55:00,320
3505311513,BUD,CGN,2025-05-04 20:40:00,2025-05-04 22:30:00,320
3505311515,CGN,VCE,2025-05-04 11:25:00,2025-05-04 12:55:00,319
3505311516,VCE,CGN,2025-05-04 13:35:00,2025-05-04 15:05:00,319
3505311517,CGN,MXP,2025-05-04 19:20:00,2025-05-04 20:50:00,737
3505311518,MXP,CGN,2025-05-04 21:30:00,2025-05-04 22:55:00,737
3505311519,CGN,VRN,2025-05-04 13:15:00,2025-05-04 14:45:00,319
3505311520,VRN,CGN,2025-05-04 15:25:00,2025-05-04 16:55:00,319
3505311521,CGN,OLB,2025-05-04 07:10:00,2025-05-04 09:15:00,737
3505311522,OLB,CGN,2025-05-04 10:05:00,2025-05-04 12:00:00,737
3505311523,CGN,ALC,2025-05-04 17:50:00,2025-05-04 20:25:00,319
3505311527,CGN,FCO,2025-05-04 18:05:00,2025-05-04 20:05:00,319
3505311524,ALC,CGN,2025-05-04 21:05:00,2025-05-04 23:45:00,319
3505311525,CGN,FCO,2025-05-04 13:00:00,2025-05-04 15:00:00,319
3505311526,FCO,CGN,2025-05-04 15:45:00,2025-05-04 17:45:00,319
3505311528,FCO,CGN,2025-05-04 21:00:00,2025-05-04 23:00:00,319
3505311529,CGN,DBV,2025-05-04 06:15:00,2025-05-04 08:15:00,737
3505311530,DBV,CGN,2025-05-04 08:55:00,2025-05-04 11:05:00,737
3505311531,CGN,SPU,2025-05-04 20:20:00,2025-05-04 22:05:00,320
3505311535,STR,BER,2025-05-04 17:10:00,2025-05-04 18:20:00,319
3505311532,SPU,CGN,2025-05-04 22:40:00,2025-05-05 00:30:00,320
3505311533,CGN,ZAG,2025-05-04 13:20:00,2025-05-04 15:00:00,320
3505311534,ZAG,CGN,2025-05-04 15:45:00,2025-05-04 17:25:00,320
3505311536,BER,STR,2025-05-04 18:55:00,2025-05-04 20:05:00,319
3505311537,STR,BER,2025-05-04 19:15:00,2025-05-04 20:25:00,319
3505311538,BER,STR,2025-05-04 21:05:00,2025-05-04 22:15:00,319
3505311540,STR,HAM,2025-05-04 14:00:00,2025-05-04 15:10:00,320
3505311539,HAM,STR,2025-05-04 15:50:00,2025-05-04 17:05:00,320
3505311542,STR,HAM,2025-05-04 18:10:00,2025-05-04 19:20:00,319
3505311541,HAM,STR,2025-05-04 19:55:00,2025-05-04 21:10:00,319
3505311544,STR,FUE,2025-05-04 06:40:00,2025-05-04 11:10:00,320
3505311543,FUE,STR,2025-05-04 11:55:00,2025-05-04 16:20:00,320
3505311546,STR,NCE,2025-05-04 13:25:00,2025-05-04 14:50:00,320
3505311545,NCE,STR,2025-05-04 15:30:00,2025-05-04 16:50:00,320
3505311547,STR,VCE,2025-05-04 10:10:00,2025-05-04 11:20:00,319
3505311548,VCE,STR,2025-05-04 12:00:00,2025-05-04 13:10:00,319
3505311549,STR,LHR,2025-05-04 13:05:00,2025-05-04 14:50:00,319
3505311550,LHR,STR,2025-05-04 15:35:00,2025-05-04 17:10:00,319
3505311551,STR,LHR,2025-05-04 17:20:00,2025-05-04 19:05:00,320
3505311552,LHR,STR,2025-05-04 20:00:00,2025-05-04 21:35:00,320
3505311553,STR,MAN,2025-05-04 18:35:00,2025-05-04 20:30:00,319
3505311554,MAN,STR,2025-05-04 21:10:00,2025-05-04 23:00:00,319
3505311558,OTP,STR,2025-05-04 20:55:00,2025-05-04 23:10:00,320
3505311559,STR,BCN,2025-05-04 13:15:00,2025-05-04 15:05:00,319
3505311560,BCN,STR,2025-05-04 15:50:00,2025-05-04 17:50:00,319
3505311561,STR,BCN,2025-05-04 18:15:00,2025-05-04 20:05:00,320
3505311562,BCN,STR,2025-05-04 20:45:00,2025-05-04 22:45:00,320
3505311563,STR,VLC,2025-05-04 12:55:00,2025-05-04 15:10:00,319
3505311564,VLC,STR,2025-05-04 15:55:00,2025-05-04 18:10:00,319
3505311565,STR,TFS,2025-05-04 07:05:00,2025-05-04 11:50:00,320
3505311566,TFS,STR,2025-05-04 12:35:00,2025-05-04 17:15:00,320
3505311568,STR,AGP,2025-05-04 17:00:00,2025-05-04 19:45:00,320
3505311567,AGP,STR,2025-05-04 20:30:00,2025-05-04 23:15:00,320
3505311570,STR,IBZ,2025-05-04 06:30:00,2025-05-04 08:40:00,320
3505311569,IBZ,STR,2025-05-04 09:30:00,2025-05-04 11:40:00,320
3505311571,STR,PMI,2025-05-04 06:00:00,2025-05-04 08:00:00,320
3505311572,PMI,STR,2025-05-04 08:45:00,2025-05-04 10:45:00,320
3505311573,STR,PMI,2025-05-04 05:50:00,2025-05-04 07:50:00,320
3505311574,PMI,STR,2025-05-04 15:10:00,2025-05-04 17:10:00,320
3505311575,STR,PMI,2025-05-04 06:10:00,2025-05-04 08:10:00,320
3505311576,PMI,STR,2025-05-04 15:15:00,2025-05-04 17:20:00,320
3505311577,STR,PMI,2025-05-04 18:15:00,2025-05-04 20:15:00,320
3505311578,PMI,STR,2025-05-04 14:40:00,2025-05-04 16:45:00,320
3505311579,STR,PMI,2025-05-04 12:20:00,2025-05-04 14:20:00,320
3505311580,PMI,STR,2025-05-04 20:30:00,2025-05-04 22:35:00,320
3505311581,STR,PMI,2025-05-04 17:45:00,2025-05-04 19:45:00,320
3505311582,PMI,STR,2025-05-04 21:10:00,2025-05-04 23:15:00,320
3505311583,STR,LIS,2025-05-04 06:20:00,2025-05-04 09:25:00,320
3505311584,LIS,STR,2025-05-04 10:20:00,2025-05-04 13:10:00,320
3505311585,STR,FAO,2025-05-04 05:50:00,2025-05-04 08:50:00,320
3505311586,FAO,STR,2025-05-04 09:35:00,2025-05-04 12:30:00,320
3505311588,STR,HER,2025-05-04 06:40:00,2025-05-04 09:30:00,320
3505311587,HER,STR,2025-05-04 10:15:00,2025-05-04 13:15:00,320
3505311589,STR,SKG,2025-05-04 06:10:00,2025-05-04 08:25:00,320
3505311590,SKG,STR,2025-05-04 09:10:00,2025-05-04 11:30:00,320
3505311591,STR,ATH,2025-05-04 06:05:00,2025-05-04 08:45:00,320
3505311592,ATH,STR,2025-05-04 09:25:00,2025-05-04 12:15:00,320
3505311593,STR,KVA,2025-05-04 06:40:00,2025-05-04 09:00:00,319
3505311594,KVA,STR,2025-05-04 09:45:00,2025-05-04 12:10:00,319
3505311595,STR,OPO,2025-05-04 15:15:00,2025-05-04 18:00:00,320
3505311596,OPO,STR,2025-05-04 18:45:00,2025-05-04 21:20:00,320
3505311597,STR,KRK,2025-05-04 14:20:00,2025-05-04 15:55:00,319
3505311598,KRK,STR,2025-05-04 16:35:00,2025-05-04 18:10:00,319
3505311599,STR,VIE,2025-05-04 18:55:00,2025-05-04 20:10:00,319
3505311600,VIE,STR,2025-05-04 20:55:00,2025-05-04 22:10:00,319
3505311601,STR,DUB,2025-05-04 17:15:00,2025-05-04 19:15:00,320
3505311602,DUB,STR,2025-05-04 19:55:00,2025-05-04 21:55:00,320
3505311603,STR,BUD,2025-05-04 13:05:00,2025-05-04 14:30:00,320
