pairing_id,covered_legs,total_cost,duty_itineraries
duty_seed_12718,"[3505309665, 3505309666]",602.5,['DUS ➔ FUE ➔ DUS']
duty_seed_12727,"[3505309400, 3505309401, 3505309354]",602.5,['STR ➔ OLB ➔ STR ➔ OTP']
duty_seed_12769,"[3505310713, 3505310715]",602.5,['CGN ➔ FUE ➔ CGN']
duty_seed_12811,"[3504618940, 3504618922]",605.0,['LPA ➔ STR ➔ HAM']
duty_seed_12862,"[3504638742, 3504638743]",605.0,['DUS ➔ FUE ➔ DUS']
duty_seed_12939,"[3504676365, 3504676216]",605.0,['STR ➔ AGP ➔ CGN']
duty_seed_13019,"[3505310838, 3505310762]",605.0,['STR ➔ FAO ➔ CGN']
duty_seed_13028,"[3505311070, 3505310812]",606.1,['CFU ➔ BER ➔ (BER🚌STR) ➔ VCE']
duty_seed_13141,"[3504658191, 3504658192]",607.5,['DUS ➔ ACE ➔ DUS']
duty_seed_13163,"[3504676479, 3504676877]",607.5,['HAJ ➔ AGP ➔ DUS']
duty_seed_13272,"[3504657804, 3504658159]",607.7,['PMI ➔ DTM ➔ (DTM🚌DUS) ➔ EDI']
duty_seed_13403,"[3504657676, 3504657705]",610.0,['OTP ➔ STR ➔ LIS']
duty_seed_13442,"[3504676801, 3504676800]",610.0,['BEY ➔ BER ➔ SPU']
duty_seed_13661,"[3504676794, 3504676800]",612.5,['FAO ➔ BER ➔ SPU']
duty_seed_13750,"[3505311118, 3505311119]",612.5,['DUS ➔ ACE ➔ DUS']
duty_seed_13949,"[3505309667, 3505309668]",615.0,['DUS ➔ ACE ➔ DUS']
duty_seed_13985,"[3505311069, 3505310932]",615.0,['BER ➔ CFU ➔ DUS']
duty_seed_13999,"[3504638602, 3504638177]",616.1,['PMI ➔ BER ➔ (BER🚌STR) ➔ HAM']
duty_seed_14058,"[3504638660, 3504638574]",617.5,['EBL ➔ BER ➔ STR']
duty_seed_14089,"[3504657590, 3504657591]",617.5,['CGN ➔ LPA ➔ CGN']
duty_seed_14109,"[3504658135, 3504658136]",617.5,['DUS ➔ EVN ➔ DUS']
duty_seed_14129,"[3504676947, 3504676413, 3504676455]",617.5,['DUS ➔ BUD ➔ STR ➔ TIA']
duty_seed_14190,"[3505310076, 3505310077, 3505310088]",617.5,['STR ➔ KVA ➔ STR ➔ BUD']
duty_seed_14221,"[3505311065, 3505311165]",617.5,['BER ➔ HER ➔ DUS']
duty_seed_14224,"[3504676521, 3504676923]",617.7,['PMI ➔ DTM ➔ (DTM🚌DUS) ➔ SZG']
duty_seed_14241,"[3504618836, 3504619445]",620.0,['CGN ➔ ATH ➔ DUS']
duty_seed_14242,"[3504619390, 3504619391]",620.0,['DUS ➔ LPA ➔ DUS']
duty_seed_14245,"[3504619135, 3504619138]",620.0,['DUS ➔ LPA ➔ DUS']
duty_seed_14269,[3504618917],620.0,['DWC ➔ BER']
duty_seed_14272,"[3504638203, 3504638204, 3504638461]",620.0,['STR ➔ IBZ ➔ STR ➔ HAM']
duty_seed_14333,"[3504657665, 3504657666]",620.0,['STR ➔ SPC ➔ STR']
duty_seed_14349,"[3504676882, 3504676883]",620.0,['DUS ➔ LPA ➔ DUS']
duty_seed_14351,"[3504676763, 3504676764]",620.0,['HAM ➔ TLV ➔ HAM']
duty_seed_14411,"[3505309257, 3505309258]",620.0,['CGN ➔ LPA ➔ CGN']
duty_seed_14414,"[3505309367, 3505309368, 3505309373]",620.0,['PMI ➔ STR ➔ PMI ➔ STR']
duty_seed_14416,"[3505310070, 3505310399]",620.0,['STR ➔ FAO ➔ DUS']
duty_seed_14436,"[3505310273, 3505310274]",620.0,['HAM ➔ TLV ➔ HAM']
duty_seed_14449,"[3505311112, 3505311113]",620.0,['DUS ➔ LPA ➔ DUS']
duty_seed_14454,"[3505310811, 3505310864]",620.0,['SPC ➔ STR ➔ BRI']
duty_seed_14493,"[3504638309, 3504638118]",622.5,['HAJ ➔ AGP ➔ CGN']
duty_seed_14496,"[3504638221, 3504638222, 3504638461]",622.5,['STR ➔ CFU ➔ STR ➔ HAM']
duty_seed_14651,"[3505309341, 3505309402]",622.5,['FUE ➔ STR ➔ BRI']
duty_seed_14663,"[3505309369, 3505309368, 3505309373]",622.5,['PMI ➔ STR ➔ PMI ➔ STR']
duty_seed_14664,"[3505310106, 3505310367]",622.5,['HAJ ➔ AGP ➔ DUS']
duty_seed_14708,"[3505311074, 3505311075]",622.5,['DUS ➔ TBS ➔ DUS']
duty_seed_14745,[3504618919],625.0,['DWC ➔ STR']
duty_seed_14760,"[3504638845, 3504638658, 3504638574]",625.0,['DUS ➔ SPU ➔ BER ➔ STR']
duty_seed_14814,"[3504657668, 3504657777]",625.0,['EBL ➔ STR ➔ BUD']
duty_seed_14883,"[3505309345, 3505309402]",625.0,['EBL ➔ STR ➔ BRI']
duty_seed_14921,"[3505311214, 3505311216]",625.0,['DUS ➔ CAI ➔ DUS']
duty_seed_14940,"[3504618974, 3504619275]",627.5,['STR ➔ FAO ➔ HAM']
duty_seed_15163,"[3505310876, 3505310877]",627.5,['STR ➔ HRG ➔ STR']
duty_seed_15168,"[3505311058, 3505311073]",627.5,['PMI ➔ BER ➔ EVN']
duty_seed_15191,"[3504619396, 3504619397]",630.0,['DUS ➔ TFS ➔ DUS']
duty_seed_15241,"[3504638744, 3504638745]",630.0,['DUS ➔ TFS ➔ DUS']
duty_seed_15303,"[3504657685, 3504657705]",630.0,['AGP ➔ STR ➔ LIS']
duty_seed_15327,"[3504676384, 3504676734]",630.0,['STR ➔ FAO ➔ HAM']
duty_seed_15349,"[3504676978, 3504676979]",630.0,['DUS ➔ CAI ➔ DUS']
duty_seed_15410,"[3505310356, 3505310228]",630.0,['DUS ➔ IBZ ➔ HAM']
duty_seed_15438,"[3505311067, 3505310859, 3505310812]",630.0,['BER ➔ ZTH ➔ STR ➔ VCE']
duty_seed_15443,"[3505311210, 3505311211]",630.0,['DUS ➔ TLV ➔ DUS']
duty_seed_15446,"[3505311120, 3505311121]",630.0,['DUS ➔ TFS ➔ DUS']
duty_seed_15451,"[3505310898, 3505310899]",630.0,['NUE ➔ HRG ➔ NUE']
duty_seed_15478,"[3504618794, 3504618795]",632.5,['CGN ➔ TFS ➔ CGN']
duty_seed_15490,"[3504619299, 3504619336]",632.5,['LPA ➔ BER ➔ DUS']
duty_seed_15602,"[3504676884, 3504676885]",632.5,['DUS ➔ TFS ➔ DUS']
duty_seed_15646,"[3505309766, 3505309767]",632.5,['DUS ➔ TLV ➔ DUS']
duty_seed_15694,"[3505310155, 3505310152]",632.5,['HAM ➔ HER ➔ DUS']
duty_seed_15715,"[3505311051, 3505311109]",632.5,['BER ➔ AGP ➔ DUS']
duty_seed_15751,"[3504619305, 3504619336]",635.0,['TFS ➔ BER ➔ DUS']
duty_seed_15760,"[3504638588, 3504638731]",635.0,['BER ➔ IBZ ➔ DUS']
duty_seed_15806,"[3504638387, 3504638388, 3504638216]",635.0,['PMI ➔ NUE ➔ PMI ➔ STR']
duty_seed_15846,"[3504657712, 3504657720, 3504657658]",635.0,['STR ➔ CFU ➔ STR ➔ HAM']
duty_seed_15881,"[3504676196, 3504676197]",635.0,['CGN ➔ TFS ➔ CGN']
duty_seed_15882,"[3504676970, 3504676449, 3504676455]",635.0,['DUS ➔ FCO ➔ STR ➔ TIA']
duty_seed_15922,"[3505309255, 3505309256]",635.0,['CGN ➔ TFS ➔ CGN']
duty_seed_15935,"[3505309669, 3505309670]",635.0,['DUS ➔ TFS ➔ DUS']
duty_seed_15936,"[3505309343, 3505309402]",635.0,['LPA ➔ STR ➔ BRI']
duty_seed_15969,"[3505310053, 3505310276]",635.0,['TFS ➔ STR ➔ BER']
duty_seed_15993,"[3505310714, 3505310717]",635.0,['CGN ➔ TFS ➔ CGN']
duty_seed_16190,"[3504676363, 3504676364]",637.5,['STR ➔ TFS ➔ STR']
duty_seed_16257,"[3505310820, 3505310821]",637.5,['STR ➔ TFS ➔ STR']
duty_seed_16268,"[3504657806, 3504658139]",637.7,['PMI ➔ DTM ➔ (DTM🚌DUS) ➔ ARN']
duty_seed_16534,"[3505311114, 3505311115]",640.0,['DUS ➔ SPC ➔ DUS']
duty_seed_16776,"[3505310991, 3505310992]",642.5,['HAM ➔ FUE ➔ HAM']
duty_seed_16925,"[3504658189, 3504658190]",645.0,['DUS ➔ SPC ➔ DUS']
duty_seed_16993,"[3505309528, 3505309529]",645.0,['HAM ➔ FUE ➔ HAM']
duty_seed_17003,"[3505309570, 3505309409, 3505309402]",645.0,['HAM ➔ SPU ➔ STR ➔ BRI']
duty_seed_17046,"[3505310878, 3505311018]",645.0,['HAJ ➔ FAO ➔ HAM']
duty_seed_17050,"[3505310883, 3505310884, 3505310725]",645.0,['SKG ➔ HAJ ➔ BIA ➔ CGN']
duty_seed_17081,"[3504618982, 3504618983, 3504618941]",647.5,['STR ➔ KVA ➔ STR ➔ NCE']
duty_seed_17374,"[3504619225, 3504619226]",650.0,['HAM ➔ FUE ➔ HAM']
duty_seed_17616,"[3505310961, 3505310962, 3505310744]",650.0,['PMI ➔ NUE ➔ PMI ➔ CGN']
duty_seed_17929,"[3505311066, 3505311073]",652.5,['HER ➔ BER ➔ EVN']
duty_seed_17944,"[3504638409, 3504638670]",653.8,['PMI ➔ HAJ ➔ (HAJ🚌HAM) ➔ DUS']
duty_seed_18161,"[3504676549, 3504676216]",655.0,['NUE ➔ AGP ➔ CGN']
duty_seed_18262,"[3505310804, 3505311149]",655.0,['STR ➔ KGS ➔ DUS']
duty_seed_18298,"[3504619122, 3504618943, 3504618807]",657.5,['ARN ➔ STR ➔ LHR ➔ CGN']
duty_seed_18299,"[3504619211, 3504619212]",657.5,['HAM ➔ LPA ➔ HAM']
duty_seed_18587,"[3505310983, 3505310984]",657.5,['HAM ➔ LPA ➔ HAM']
duty_seed_18603,"[3505311052, 3505311073]",657.5,['AGP ➔ BER ➔ EVN']
duty_seed_18638,"[3504619143, 3504619145]",660.0,['HAM ➔ LPA ➔ HAM']
duty_seed_18846,"[3505309362, 3505309363, 3505309336]",660.0,['STR ➔ AGP ➔ STR ➔ HAM']
duty_seed_18935,"[3504638330, 3504638683]",660.2,['PMI ➔ DTM ➔ (DTM🚌DUS) ➔ ARN']
duty_seed_19199,"[3504676608, 3504676507, 3504676509]",662.5,['PMI ➔ HAJ ➔ FCO ➔ HAJ']
duty_seed_19248,"[3505310078, 3505310079, 3505310080]",662.5,['STR ➔ OPO ➔ STR ➔ KRK']
duty_seed_19531,"[3505309568, 3505309569]",665.0,['HAM ➔ EBL ➔ HAM']
duty_seed_19571,"[3505310196, 3505310112, 3505310456]",665.0,['PMI ➔ HAJ ➔ FCO ➔ DUS']
duty_seed_19774,"[3504658081, 3504658082]",667.5,['HAM ➔ EBL ➔ HAM']
duty_seed_19982,"[3505311212, 3505311213]",667.5,['DUS ➔ HRG ➔ DUS']
duty_seed_20013,"[3504619328, 3504619316]",670.0,['EVN ➔ BER ➔ IBZ']
duty_seed_20129,"[3504657793, 3504658220]",670.0,['HAJ ➔ FAO ➔ DUS']
duty_seed_20285,"[3505310072, 3505310152]",670.0,['STR ➔ HER ➔ DUS']
duty_seed_20309,"[3505310887, 3505310890, 3505311042]",670.0,['CTA ➔ DTM ➔ SPU ➔ HAM']
duty_seed_20333,"[3504619192, 3504618925]",671.3,['PMI ➔ HAJ ➔ (HAJ🚌HAM) ➔ STR']
duty_seed_20360,"[3504618904, 3504618912]",672.5,['CGN ➔ HRG ➔ CGN']
duty_seed_20990,"[3505311063, 3505311146]",675.0,['BER ➔ RHO ➔ DUS']
duty_seed_20996,"[3505310885, 3505310968, 3505310881]",675.0,['BIA ➔ HAJ ➔ PMI ➔ HAJ']
duty_seed_21380,"[3504619495, 3504619496]",680.0,['DUS ➔ EBL ➔ DUS']
duty_seed_21408,"[3504638847, 3504638848]",680.0,['DUS ➔ EBL ➔ DUS']
duty_seed_21477,"[3504638379, 3504638388, 3504638216]",680.0,['PMI ➔ NUE ➔ PMI ➔ STR']
duty_seed_21494,"[3504658284, 3504658285]",680.0,['DUS ➔ EBL ➔ DUS']
duty_seed_21595,"[3505309590, 3505309591, 3505309607]",680.0,['BER ➔ HER ➔ BER ➔ DUS']
duty_seed_21598,"[3505309768, 3505309770]",680.0,['DUS ➔ EBL ➔ DUS']
duty_seed_21692,"[3504658098, 3504657658]",681.1,['XRY ➔ BER ➔ (BER🚌STR) ➔ HAM']
duty_seed_22036,"[3504619182, 3504619003]",684.9,['PMI ➔ NUE ➔ (NUE🚌STR) ➔ SPU']
duty_seed_22233,"[3504676791, 3504676919]",685.0,['BER ➔ HER ➔ DUS']
duty_seed_22293,"[3504676420, 3504676423, 3504676414]",685.0,['STR ➔ CTA ➔ STR ➔ BUD']
duty_seed_22349,"[3505309417, 3505309414, 3505309415]",685.0,['OLB ➔ HAJ ➔ SKG ➔ HAJ']
duty_seed_22554,"[3504657736, 3504657742, 3504657755]",687.5,['STR ➔ KVA ➔ STR ➔ RMO']
duty_seed_22661,"[3505309378, 3505309591, 3505309607]",687.5,['STR ➔ HER ➔ BER ➔ DUS']
duty_seed_22756,"[3505310893, 3505310892, 3505310881]",687.5,['PMI ➔ DTM ➔ PMI ➔ HAJ']
duty_seed_23180,"[3504618972, 3504618973, 3504618941]",692.5,['STR ➔ LIS ➔ STR ➔ NCE']
duty_seed_23502,"[3504619497, 3504619498]",695.0,['DUS ➔ HRG ➔ DUS']
duty_seed_23815,"[3504619227, 3504619228]",697.5,['HAM ➔ TFS ➔ HAM']
duty_seed_24345,"[3504676550, 3504676598, 3504676381]",700.0,['AGP ➔ NUE ➔ PMI ➔ STR']
duty_seed_24711,"[3505309486, 3505309487, 3505309287]",702.5,['PMI ➔ HAJ ➔ PMI ➔ CGN']
duty_seed_24722,"[3505310107, 3505310112, 3505310456]",702.5,['AGP ➔ HAJ ➔ FCO ➔ DUS']
duty_seed_24984,"[3504676980, 3504676981]",705.0,['DUS ➔ RMF ➔ DUS']
duty_seed_25098,"[3505311215, 3505311217]",705.0,['DUS ➔ RMF ➔ DUS']
duty_seed_25205,"[3504638412, 3504638420, 3504638124]",707.5,['PMI ➔ HAJ ➔ PMI ➔ CGN']
duty_seed_25367,"[3505310299, 3505310300, 3505310277]",707.5,['BER ➔ RHO ➔ BER ➔ DUS']
duty_seed_25726,"[3505310967, 3505310968, 3505310881]",710.0,['PMI ➔ HAJ ➔ PMI ➔ HAJ']
duty_seed_25727,"[3505311064, 3505311073]",710.0,['RHO ➔ BER ➔ EVN']
duty_seed_26332,"[3505310840, 3505311040]",715.0,['STR ➔ LCA ➔ HAM']
duty_seed_26352,"[3505310889, 3505310888, 3505310849]",715.0,['SKG ➔ DTM ➔ SKG ➔ STR']
duty_seed_26945,"[3505311056, 3505311055, 3505310744]",720.0,['PMI ➔ BER ➔ PMI ➔ CGN']
duty_seed_27113,"[3504657800, 3504657866, 3504658210]",722.5,['OLB ➔ HAJ ➔ PMI ➔ DUS']
duty_seed_27261,"[3504658110, 3504657705]",723.6,['PMI ➔ BER ➔ (BER🚌STR) ➔ LIS']
duty_seed_27264,"[3505311049, 3505311050, 3505310812]",723.6,['BER ➔ BIA ➔ BER ➔ (BER🚌STR) ➔ VCE']
duty_seed_28095,"[3504657779, 3504657780, 3504657671, 3504657595]",732.5,['STR ➔ CTA ➔ STR ➔ LHR ➔ CGN']
duty_seed_28820,"[3505311047, 3505311048, 3505310800]",738.6,['BER ➔ NCE ➔ BER ➔ (BER🚌STR) ➔ HAM']
duty_seed_29448,"[3505310158, 3505310157, 3505310275]",745.0,['BER ➔ HER ➔ BER ➔ STR']
duty_seed_30152,"[3504618928, 3504619395]",755.0,['STR ➔ FUE ➔ DUS']
duty_seed_30274,"[3504638685, 3504638581, 3504638475]",756.1,['DUS ➔ GOT ➔ BER ➔ (BER🚌STR) ➔ HAM']
duty_seed_30319,"[3504618936, 3504618799]",757.5,['STR ➔ LPA ➔ CGN']
duty_seed_30551,"[3504658286, 3504658287]",760.0,['DUS ➔ BEY ➔ CGN']
duty_seed_30999,"[3505310928, 3505311057, 3505311135]",767.5,['PMI ➔ BER ➔ PMI ➔ DUS']
duty_seed_31197,"[3504619016, 3504619011, 3504619012]",772.5,['OLB ➔ HAJ ➔ AGP ➔ HAJ']
duty_seed_31324,"[3504657794, 3504657866, 3504658210]",775.0,['FAO ➔ HAJ ➔ PMI ➔ DUS']
duty_seed_31392,"[3505309419, 3505309560]",776.3,['SUF ➔ HAJ ➔ (HAJ🚌HAM) ➔ CTA']
duty_seed_31440,"[3505309340, 3505309666]",777.5,['STR ➔ FUE ➔ DUS']
duty_seed_31450,"[3505310879, 3505310942, 3505310941]",777.5,['FAO ➔ HAJ ➔ PRN ➔ HAJ']
duty_seed_31624,"[3505310806, 3505311113]",782.5,['STR ➔ LPA ➔ DUS']
duty_seed_31764,"[3504619310, 3504618797]",787.5,['BER ➔ ACE ➔ CGN']
duty_seed_31765,"[3504618957, 3504619397]",787.5,['STR ➔ TFS ➔ DUS']
duty_seed_31851,"[3504619010, 3504619017, 3504619018]",790.0,['LPA ➔ HAJ ➔ FCO ➔ HAJ']
duty_seed_32116,"[3505311062, 3505310842]",798.6,['OPO ➔ BER ➔ (BER🚌STR) ➔ HER']
duty_seed_32119,"[3504638312, 3504638540]",798.8,['AGP ➔ HAJ ➔ (HAJ🚌HAM) ➔ SKG']
duty_seed_32190,"[3504619298, 3504619138]",802.5,['BER ➔ LPA ➔ DUS']
duty_seed_32257,"[3504657667, 3504658082]",805.0,['STR ➔ EBL ➔ HAM']
duty_seed_32372,"[3504658112, 3504657701, 3504658050]",811.1,['ZRH ➔ BER ➔ (BER🚌STR) ➔ PMI ➔ HAM']
duty_seed_32450,"[3505309344, 3505309569]",815.0,['STR ➔ EBL ➔ HAM']
duty_seed_32501,"[3504638326, 3504638323, 3504638324]",817.5,['EBL ➔ HAJ ➔ FCO ➔ HAJ']
duty_seed_32572,"[3504619007, 3504618912]",822.5,['STR ➔ HRG ➔ CGN']
duty_seed_32581,"[3505311124, 3505310895, 3505311080]",822.7,['DUS ➔ PMI ➔ DTM ➔ (DTM🚌DUS) ➔ EDI']
duty_seed_32775,"[3504619304, 3504619228]",847.5,['BER ➔ TFS ➔ HAM']
g_gen_6_HAM_11096,"[3504619240, 3504619245, 3504619278, 3504638245, 3504638187, 3504638703, 3504658201, 3504657700, 3504657652, 3504658128, 3504676741, 3504676254, 3504676194, 3504676681]",2360.0,"['HAM ➔ PMI ➔ HAM ➔ VIE', 'VIE ➔ STR ➔ MAN ➔ DUS', 'DUS ➔ PMI ➔ STR ➔ BER ➔ DUS', 'HAM ➔ VIE ➔ CGN ➔ MUC ➔ HAM']"
g_gen_11_CGN_60192,"[3504618818, 3504618819, 3504618878, 3504638735, 3504638348, 3504638351, 3504638092, 3504658203, 3504657695, 3504657781, 3504658264, 3504676677, 3504676379, 3504676226]",2703.5,"['CGN ➔ PMI ➔ CGN ➔ ALC', 'ALC ➔ DUS ➔ SZG ➔ BER ➔ CGN', 'DUS ➔ PMI ➔ STR ➔ MXP ➔ DUS', 'HAM ➔ MUC ➔ (MUC🚌STR) ➔ PMI ➔ CGN']"
g_gen_12_CGN_97640,"[3504618818, 3504618819, 3504618878, 3504638735, 3504638818, 3504638154, 3504657592, 3504657670, 3504657671, 3504657595, 3504676227, 3504676373, 3504676432, 3504676296]",2405.0,"['CGN ➔ PMI ➔ CGN ➔ ALC', 'ALC ➔ DUS ➔ VCE ➔ CGN', 'CGN ➔ LHR ➔ STR ➔ LHR ➔ CGN', 'CGN ➔ PMI ➔ STR ➔ MXP ➔ CGN']"
g_gen_12_DUS_99522,"[3504619402, 3504619403, 3504619480, 3504638831, 3504658169, 3504658019, 3504658077, 3504657645, 3504676816, 3504676378, 3504676891]",2341.0,"['DUS ➔ PMI ➔ DUS ➔ OLB', 'OLB ➔ DUS', 'DUS ➔ LHR ➔ HAM ➔ FCO ➔ CGN', 'DUS ➔ MUC ➔ (MUC🚌STR) ➔ PMI ➔ DUS']"
g_gen_13_HAM_77419,"[3504619240, 3504619245, 3504619278, 3504638245, 3504638209, 3504638210, 3504638475, 3504657657, 3504657701, 3504657702, 3504657935, 3504676753, 3504676289, 3504676255, 3504676744]",2482.5,"['HAM ➔ PMI ➔ HAM ➔ VIE', 'VIE ➔ STR ➔ PMI ➔ STR ➔ HAM', 'HAM ➔ STR ➔ PMI ➔ STR ➔ HAM', 'HAM ➔ VCE ➔ CGN ➔ VIE ➔ HAM']"
g_gen_14_DUS_51120,"[3504619402, 3504619403, 3504638814, 3504658254, 3504658092, 3504657583, 3504676860, 3504676206, 3504676821]",1931.2,"['DUS ➔ PMI ➔ DUS', 'DUS ➔ OTP', 'OTP ➔ DUS ➔ BER ➔ CGN', 'DUS ➔ LHR ➔ CGN ➔ (CGN🚌MUC) ➔ DUS']"
g_gen_14_HAM_10495,"[3504619240, 3504619245, 3504619278, 3504638140, 3504638127, 3504638206, 3504638173, 3504658087, 3504658088, 3504658107, 3504658108, 3504676781, 3504676370, 3504676663]",2695.0,"['HAM ➔ PMI ➔ HAM ➔ VIE', 'VIE ➔ CGN ➔ PMI ➔ STR ➔ BER', 'BER ➔ STR ➔ BER ➔ PMI ➔ BER', 'BER ➔ PMI ➔ STR ➔ HAM']"
g_gen_15_CGN_84127,"[3504618818, 3504618819, 3504618858, 3504638561, 3504638465, 3504638185, 3504638186, 3504657787, 3504657788, 3504657673, 3504657674, 3504676347, 3504676348, 3504676335, 3504676191]",2447.5,"['CGN ➔ PMI ➔ CGN ➔ VCE', 'VCE ➔ HAM ➔ STR ➔ LHR ➔ STR', 'STR ➔ FCO ➔ STR ➔ LHR ➔ STR', 'STR ➔ LHR ➔ STR ➔ BER ➔ CGN']"
